0
0
0
0
15.625
0
0
0
15.62
0
0
15.622
15.621
7.813
10.266
10.292
10.103
10.159
10.112
18.169
18.133
12.208
18.182
12.161
20.322
20.393
20.513
20.343
22.462
20.561
20.429
30.473
22.306
30.85
30.455
30.57
30.791
40.725
30.381
30.368
193.707
216.009
216.148
216.116
400.996
385.515
409.463
420.605
786.086
824.116
764.402
808.588
1202.78
1204.21
1196.19
1193.96
1642.83
1610.1
1625.24
1572.23
1977.86
2315.16
2299.87
1923.11
2265.87
2714.48
2639.18
2897.03
3032.48
3416.98
3532.27
2772.41
2810.44
4461.03
4619.99
3406.91
3685.41
4469.45
5313.16
4652.69
